0,1,2,3,4,5,6,7,8,9,10,Timestamp
117.4609375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:22.672359
117.50390625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:22.723486
117.5234375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:22.774613
117.56640625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:22.825740
117.5859375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:22.876867
118.00390625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:22.927994
118.0234375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:22.979121
118.06640625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.030248
118.0859375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.081375
118.12890625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.132502
118.1484375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.183629
118.19140625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.234756
118.2109375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.285883
118.25390625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.337010
118.2734375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.388137
118.31640625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.439264
118.3359375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.490391
118.37890625,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.541518
118.3984375,2056,55636,18448,55636,0,34816,55636,55636,17800,12795,00:01:23.592645
118.44140625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:23.643772
118.4609375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:23.694899
118.50390625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:23.746026
118.5234375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:23.797153
118.56640625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:23.848280
118.5859375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:23.899407
119.00390625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:23.950534
119.0234375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.001661
119.06640625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.052788
119.0859375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.103915
119.12890625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.155042
119.1484375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.206169
119.19140625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.257296
119.2109375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.308423
119.25390625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.359550
119.2734375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.410677
119.31640625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.461804
119.3359375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.512931
119.37890625,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.564058
119.3984375,2056,55636,18448,55636,0,34816,55636,55636,12175,12801,00:01:24.615185
119.44140625,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:24.666312
119.4609375,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:24.717439
119.50390625,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:24.768566
119.5234375,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:24.819693
119.56640625,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:24.870820
119.5859375,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:24.921947
120.00390625,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:24.973074
120.0234375,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.024201
120.06640625,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.075328
120.0859375,2056,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.126455
120.12890625,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.177582
120.1484375,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.228709
120.19140625,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.279836
120.2109375,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.330963
120.25390625,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.382090
120.2734375,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.433217
120.31640625,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.484344
120.3359375,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.535471
120.37890625,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.586598
120.3984375,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.637725
120.44140625,2048,55636,18448,55636,0,34816,55636,55636,12949,12803,00:01:25.688852
120.4609375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:25.739979
120.50390625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:25.791106
120.5234375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:25.842233
120.56640625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:25.893360
120.5859375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:25.944487
121.00390625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:25.995614
121.0234375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.046741
121.06640625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.097868
121.0859375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.148995
121.12890625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.200122
121.1484375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.251249
121.19140625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.302376
121.2109375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.353503
121.25390625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.404630
121.2734375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.455757
121.31640625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:26.506884
121.3359375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.558011
121.37890625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.609138
121.3984375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.660265
121.44140625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.711392
121.4609375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.762519
121.50390625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.813646
121.5234375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.864773
121.56640625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.915900
121.5859375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:26.967027
128.00390625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.018154
128.0234375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.069281
128.06640625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.120408
128.0859375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.171535
128.12890625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.222662
128.1484375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.273789
128.19140625,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.324916
128.2109375,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.376043
128.25390625,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.427170
128.2734375,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.478297
128.31640625,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.529424
128.3359375,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.580551
128.37890625,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.631678
128.3984375,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:27.682805
128.44140625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:27.733932
128.4609375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:27.785059
128.50390625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:27.836186
128.5234375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:27.887313
128.56640625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:27.938440
128.5859375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:27.989567
129.00390625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.040694
129.0234375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.091821
129.06640625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.142948
129.0859375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.194075
129.12890625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.245202
129.1484375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.296329
129.19140625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.347456
129.2109375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.398583
129.25390625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.449710
129.2734375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.500837
129.31640625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.551964
129.3359375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.603091
129.37890625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.654218
129.3984375,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.705345
129.44140625,2056,55636,16400,55636,0,34816,55636,55636,49623,12826,00:01:28.756472
129.4609375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:28.807599
129.50390625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:28.858726
129.5234375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:28.909853
129.56640625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:28.960980
129.5859375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.012107
130.00390625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.063234
130.0234375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.114361
130.06640625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.165488
130.0859375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.216615
130.12890625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.267742
130.1484375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.318869
130.19140625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.369996
130.2109375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.421123
130.25390625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.472250
130.2734375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.523377
130.31640625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.574504
130.3359375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.625631
130.37890625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.676758
130.3984375,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.727885
130.44140625,2056,55636,16400,55636,0,34816,55636,55636,17580,12827,00:01:29.779012
130.4609375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:29.830139
130.50390625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:29.881266
130.5234375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:29.932393
130.56640625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:29.983520
130.5859375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.034647
131.00390625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.085774
131.0234375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.136901
131.06640625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.188028
131.0859375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.239155
131.12890625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.290282
131.1484375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.341409
131.19140625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.392536
131.2109375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.443663
131.25390625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.494790
131.2734375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.545917
131.31640625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.597044
131.3359375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.648171
131.37890625,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.699298
131.3984375,2056,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.750425
131.44140625,2048,55636,16400,55636,0,34816,55636,55636,25817,12828,00:01:30.801552
131.4609375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:30.852679
131.50390625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:30.903806
131.5234375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:30.954933
131.56640625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.006060
131.5859375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.057187
132.00390625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.108314
132.0234375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.159441
132.06640625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.210568
132.0859375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.261695
132.12890625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.312822
132.1484375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.363949
132.19140625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.415076
132.2109375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.466203
132.25390625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.517330
132.2734375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.568457
132.31640625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.619584
132.3359375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.670711
132.37890625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.721838
132.3984375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.772965
132.44140625,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.824092
132.4609375,2048,55636,16400,55636,0,34816,55636,55636,25957,12761,00:01:31.875219
132.50390625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:31.926346
132.5234375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:31.977473
132.56640625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:32.028600
132.5859375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:32.079727
133.00390625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:32.130854
133.0234375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:32.181981
133.06640625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:32.233108
133.0859375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.284235
133.12890625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.335362
133.1484375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.386489
133.19140625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.437616
133.2109375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.488743
133.25390625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.539870
133.2734375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.590997
133.31640625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.642124
133.3359375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.693251
133.37890625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.744378
133.3984375,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.795505
133.44140625,2048,55636,18448,55636,0,34816,55636,55636,0,0,00:01:32.846632
133.4609375,2048,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:32.897759
133.50390625,2048,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:32.948886
133.5234375,2048,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.000013
133.56640625,2048,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.051140
133.5859375,2048,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.102267
134.00390625,2048,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.153394
134.0234375,2048,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.204521
134.06640625,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.255648
134.0859375,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.306775
134.12890625,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.357902
134.1484375,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.409029
134.19140625,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.460156
134.2109375,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.511283
134.25390625,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.562410
134.2734375,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.613537
134.31640625,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.664664
134.3359375,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.715791
134.37890625,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.766918
134.3984375,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.818045
134.44140625,2056,55636,18448,55636,0,34816,55636,55636,30442,12832,00:01:33.869172
134.4609375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:33.920299
134.50390625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:33.971426
134.5234375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.022553
134.56640625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.073680
134.5859375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.124807
135.00390625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.175934
135.0234375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.227061
135.06640625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.278188
135.0859375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.329315
135.12890625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.380442
135.1484375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.431569
135.19140625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.482696
135.2109375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.533823
135.25390625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.584950
135.2734375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.636077
135.31640625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.687204
135.3359375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.738331
135.37890625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.789458
135.3984375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.840585
135.44140625,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.891712
135.4609375,2056,55636,18448,55636,0,34816,55636,55636,19859,12840,00:01:34.942839
135.50390625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:34.993966
135.5234375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.045093
135.56640625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.096220
135.5859375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.147347
136.00390625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.198474
136.0234375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.249601
136.06640625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.300728
136.0859375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.351855
136.12890625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.402982
136.1484375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.454109
136.19140625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.505236
136.2109375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.556363
136.25390625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.607490
136.2734375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.658617
136.31640625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.709744
136.3359375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.760871
136.37890625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.811998
136.3984375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.863125
136.44140625,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.914252
136.4609375,2056,55636,18448,55636,0,34816,55636,55636,57116,12843,00:01:35.965379
136.50390625,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.016506
136.5234375,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.067633
136.56640625,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.118760
136.5859375,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.169887
137.00390625,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.221014
137.0234375,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.272141
137.06640625,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.323268
137.0859375,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.374395
137.12890625,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.425522
137.1484375,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.476649
137.19140625,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.527776
137.2109375,2056,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.578903
137.25390625,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.630030
137.2734375,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.681157
137.31640625,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.732284
137.3359375,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.783411
137.37890625,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.834538
137.3984375,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.885665
137.44140625,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.936792
137.4609375,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:36.987919
137.50390625,2048,55636,18448,55636,0,34816,55636,55636,24095,12848,00:01:37.039046
137.5234375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.090173
137.56640625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.141300
137.5859375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.192427
144.00390625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.243554
144.0234375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.294681
144.06640625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.345808
144.0859375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.396935
144.12890625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.448062
144.1484375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.499189
144.19140625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.550316
144.2109375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.601443
144.25390625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.652570
144.2734375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.703697
144.31640625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.754824
144.3359375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.805951
144.37890625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.857078
144.3984375,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.908205
144.44140625,2048,55636,18448,55636,0,34816,55636,55636,29404,12790,00:01:37.959332
144.4609375,2048,55636,16400,55636,0,34816,55636,55636,29404,12790,00:01:38.010459
144.50390625,2048,55636,16400,55636,0,34816,55636,55636,29404,12790,00:01:38.061586
144.5234375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.112713
144.56640625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.163840
144.5859375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.214967
145.00390625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.266094
145.0234375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.317221
145.06640625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.368348
145.0859375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.419475
145.12890625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.470602
145.1484375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.521729
145.19140625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.572856
145.2109375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.623983
145.25390625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.675110
145.2734375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.726237
145.31640625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.777364
145.3359375,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.828491
145.37890625,2048,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.879618
145.3984375,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.930745
145.44140625,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:38.981872
145.4609375,2056,55636,16400,55636,0,34816,55636,55636,0,0,00:01:39.032999
